date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude,District
2025-01-12,25.75,27.16,24.61,3.17,10.3,10.76,79.83,Thiruvarur
2025-01-13,26.09,27.53,25.12,1.75,17.01,10.76,79.83,Thiruvarur
2025-01-14,25.85,26.96,24.91,0.54,12.13,10.76,79.83,Thiruvarur
2025-01-15,25.9,26.82,25.34,0.94,11.33,10.76,79.83,Thiruvarur
2025-01-16,25.82,26.93,25.02,0.27,16.84,10.76,79.83,Thiruvarur
2025-01-17,25.34,26.75,24.52,0.49,19.18,10.76,79.83,Thiruvarur
2025-01-18,25.44,26.21,24.71,11.54,5.2,10.76,79.83,Thiruvarur
2025-01-19,26.02,26.98,25.34,8.6,10.74,10.76,79.83,Thiruvarur
2025-01-20,25.56,26.91,24.58,0.97,15.97,10.76,79.83,Thiruvarur
2025-01-21,25.33,26.78,24.1,0.36,19.44,10.76,79.83,Thiruvarur
2025-01-22,25.74,27.19,24.82,0.19,13.67,10.76,79.83,Thiruvarur
2025-01-23,25.39,26.79,24.27,0.78,16.74,10.76,79.83,Thiruvarur
2025-01-24,25.01,26.58,23.91,0.79,19.47,10.76,79.83,Thiruvarur
2025-01-25,25.32,26.91,24.28,0.6,15.29,10.76,79.83,Thiruvarur
2025-01-26,25.11,26.64,24.02,0.16,18.78,10.76,79.83,Thiruvarur
2025-01-27,25.5,27.26,23.95,0.14,20.36,10.76,79.83,Thiruvarur
2025-01-28,25.5,27.29,24.07,0.0,17.38,10.76,79.83,Thiruvarur
2025-01-29,25.27,26.85,23.65,0.01,15.29,10.76,79.83,Thiruvarur
2025-01-30,25.46,26.88,24.17,1.03,10.82,10.76,79.83,Thiruvarur
2025-01-31,26.26,27.73,25.05,0.82,17.21,10.76,79.83,Thiruvarur
2025-02-01,26.4,28.04,25.05,0.41,16.45,10.76,79.83,Thiruvarur
2025-02-02,25.91,27.84,24.51,0.03,21.45,10.76,79.83,Thiruvarur
2025-02-03,25.3,27.43,23.72,0.0,22.7,10.76,79.83,Thiruvarur
2025-02-04,25.46,27.49,23.79,0.0,20.95,10.76,79.83,Thiruvarur
2025-02-05,25.79,27.56,24.65,0.1,21.14,10.76,79.83,Thiruvarur
2025-02-06,26.01,27.91,24.79,0.06,21.53,10.76,79.83,Thiruvarur
2025-02-07,25.8,27.79,24.19,0.02,23.08,10.76,79.83,Thiruvarur
2025-02-08,26.19,27.8,24.88,0.18,17.39,10.76,79.83,Thiruvarur
2025-02-09,26.26,28.08,24.89,0.06,20.3,10.76,79.83,Thiruvarur
2025-02-10,26.21,28.09,24.73,0.05,21.43,10.76,79.83,Thiruvarur
2025-02-11,25.72,27.82,24.23,0.0,23.08,10.76,79.83,Thiruvarur
2025-02-12,25.48,27.65,23.91,0.0,22.31,10.76,79.83,Thiruvarur
2025-02-13,25.32,27.76,23.64,0.0,24.03,10.76,79.83,Thiruvarur
2025-02-14,25.52,28.07,23.91,0.0,24.24,10.76,79.83,Thiruvarur
2025-02-15,25.92,28.34,23.98,0.0,23.54,10.76,79.83,Thiruvarur
2025-02-16,26.29,28.44,24.89,0.0,23.88,10.76,79.83,Thiruvarur
2025-02-17,26.15,28.32,24.64,0.0,23.11,10.76,79.83,Thiruvarur
2025-02-18,26.01,28.27,24.5,0.0,23.54,10.76,79.83,Thiruvarur
2025-02-19,26.1,28.47,24.43,0.0,23.75,10.76,79.83,Thiruvarur
2025-02-20,26.28,28.61,24.7,0.0,23.71,10.76,79.83,Thiruvarur
2025-02-21,26.45,28.72,24.82,0.0,23.68,10.76,79.83,Thiruvarur
2025-02-22,26.69,29.11,25.07,0.0,23.5,10.76,79.83,Thiruvarur
2025-02-23,26.87,29.53,24.85,0.0,24.02,10.76,79.83,Thiruvarur
2025-02-24,27.16,29.45,25.55,0.0,23.93,10.76,79.83,Thiruvarur
2025-02-25,27.58,29.52,26.05,0.14,15.6,10.76,79.83,Thiruvarur
2025-02-26,27.87,29.73,26.73,1.35,19.99,10.76,79.83,Thiruvarur
2025-02-27,27.58,29.46,26.35,2.09,20.02,10.76,79.83,Thiruvarur
2025-02-28,27.65,29.15,26.44,8.52,12.33,10.76,79.83,Thiruvarur
2025-03-01,27.91,29.53,26.86,5.97,16.93,10.76,79.83,Thiruvarur
2025-03-02,27.94,29.99,26.57,0.9,21.2,10.76,79.83,Thiruvarur
2025-03-03,27.58,29.87,25.98,0.83,20.91,10.76,79.83,Thiruvarur
2025-03-04,27.23,29.88,25.44,0.08,21.52,10.76,79.83,Thiruvarur
2025-03-05,27.69,30.34,25.73,0.0,23.87,10.76,79.83,Thiruvarur
2025-03-06,28.1,31.35,25.65,0.05,24.22,10.76,79.83,Thiruvarur
2025-03-07,27.79,30.35,25.82,0.01,23.97,10.76,79.83,Thiruvarur
2025-03-08,27.35,30.31,25.31,0.0,23.82,10.76,79.83,Thiruvarur
2025-03-09,27.47,30.16,25.56,0.0,25.27,10.76,79.83,Thiruvarur
2025-03-10,28.21,30.53,26.17,1.47,23.89,10.76,79.83,Thiruvarur
2025-03-11,28.14,29.45,27.24,17.2,5.16,10.76,79.83,Thiruvarur
2025-03-12,27.59,28.91,26.68,10.72,9.18,10.76,79.83,Thiruvarur
2025-03-13,27.99,30.41,26.39,0.1,25.53,10.76,79.83,Thiruvarur
2025-03-14,27.87,30.37,26.15,0.0,25.77,10.76,79.83,Thiruvarur
2025-03-15,28.07,30.71,25.88,0.02,25.44,10.76,79.83,Thiruvarur
2025-03-16,28.21,30.07,26.83,1.11,24.22,10.76,79.83,Thiruvarur
2025-03-17,28.73,30.87,27.19,0.39,24.03,10.76,79.83,Thiruvarur
2025-03-18,29.01,31.09,27.36,0.24,25.18,10.76,79.83,Thiruvarur
2025-03-19,28.86,31.03,27.12,0.13,24.04,10.76,79.83,Thiruvarur
2025-03-20,29.06,31.12,27.54,0.36,25.3,10.76,79.83,Thiruvarur
2025-03-21,29.07,31.19,27.37,0.39,22.1,10.76,79.83,Thiruvarur
2025-03-22,29.28,31.17,27.76,0.95,21.68,10.76,79.83,Thiruvarur
2025-03-23,29.01,30.49,27.68,1.28,22.26,10.76,79.83,Thiruvarur
2025-03-24,28.87,30.94,27.06,0.16,23.18,10.76,79.83,Thiruvarur
2025-03-25,28.43,31.3,26.51,0.03,25.23,10.76,79.83,Thiruvarur
2025-03-26,28.62,31.35,26.42,0.1,24.88,10.76,79.83,Thiruvarur
2025-03-27,29.03,32.22,26.49,0.16,22.59,10.76,79.83,Thiruvarur
2025-03-28,29.16,32.04,26.65,0.0,20.63,10.76,79.83,Thiruvarur
2025-03-29,28.98,32.19,26.43,0.0,25.7,10.76,79.83,Thiruvarur
2025-03-30,28.79,31.9,26.24,0.0,25.35,10.76,79.83,Thiruvarur
2025-03-31,28.86,31.28,26.83,0.0,23.34,10.76,79.83,Thiruvarur
2025-04-01,28.19,30.32,26.32,0.03,22.27,10.76,79.83,Thiruvarur
2025-04-02,28.92,30.85,27.67,4.94,20.93,10.76,79.83,Thiruvarur
2025-04-03,28.91,30.83,27.45,7.22,11.9,10.76,79.83,Thiruvarur
2025-04-04,29.48,32.0,27.43,0.9,22.79,10.76,79.83,Thiruvarur
2025-04-05,29.63,32.04,27.59,1.19,22.41,10.76,79.83,Thiruvarur
2025-04-06,30.03,32.52,28.14,0.59,22.95,10.76,79.83,Thiruvarur
2025-04-07,29.48,31.16,28.41,0.92,21.54,10.76,79.83,Thiruvarur
2025-04-08,29.44,31.65,27.93,0.4,24.53,10.76,79.83,Thiruvarur
2025-04-09,29.22,31.41,27.2,1.13,23.91,10.76,79.83,Thiruvarur
2025-04-10,30.64,33.56,27.68,0.83,19.72,10.76,79.83,Thiruvarur
2025-04-11,30.67,33.21,28.73,7.04,20.55,10.76,79.83,Thiruvarur
2025-04-12,30.66,34.05,28.12,3.42,24.08,10.76,79.83,Thiruvarur
2025-04-13,30.54,33.33,28.32,1.55,23.26,10.76,79.83,Thiruvarur
2025-04-14,29.95,32.18,28.13,1.89,24.12,10.76,79.83,Thiruvarur
2025-04-15,29.69,31.62,28.24,0.64,24.43,10.76,79.83,Thiruvarur
2025-04-16,29.78,32.27,27.8,0.35,23.18,10.76,79.83,Thiruvarur
2025-04-17,29.74,31.6,28.06,0.03,21.3,10.76,79.83,Thiruvarur
2025-04-18,30.54,33.0,28.47,0.4,23.09,10.76,79.83,Thiruvarur
2025-04-19,30.91,33.88,28.78,0.7,23.17,10.76,79.83,Thiruvarur
2025-04-20,30.75,32.78,29.2,0.9,23.14,10.76,79.83,Thiruvarur
2025-04-21,29.95,31.25,28.63,0.57,23.78,10.76,79.83,Thiruvarur
2025-04-22,29.94,31.92,28.15,0.17,24.21,10.76,79.83,Thiruvarur
2025-04-23,29.78,31.73,27.92,0.29,24.2,10.76,79.83,Thiruvarur
2025-04-24,30.61,32.81,28.64,0.37,23.8,10.76,79.83,Thiruvarur
2025-04-25,30.55,32.41,28.92,0.52,24.13,10.76,79.83,Thiruvarur
2025-04-26,29.76,30.81,28.77,3.05,19.94,10.76,79.83,Thiruvarur
2025-04-27,29.23,30.33,28.45,5.37,16.71,10.76,79.83,Thiruvarur
2025-04-28,30.01,31.87,28.38,0.82,19.48,10.76,79.83,Thiruvarur
2025-04-29,30.01,31.81,28.46,2.6,21.08,10.76,79.83,Thiruvarur
2025-04-30,30.24,32.08,28.43,1.57,22.82,10.76,79.83,Thiruvarur
2025-05-01,30.49,32.4,28.87,0.37,17.78,10.76,79.83,Thiruvarur
2025-05-02,30.48,32.45,28.68,0.71,21.97,10.76,79.83,Thiruvarur
2025-05-03,30.36,32.26,28.65,2.56,24.28,10.76,79.83,Thiruvarur
2025-05-04,30.41,32.6,28.79,2.9,24.12,10.76,79.83,Thiruvarur
2025-05-05,29.89,31.08,28.64,5.71,20.05,10.76,79.83,Thiruvarur
2025-05-06,30.42,32.86,28.45,1.77,22.87,10.76,79.83,Thiruvarur
2025-05-07,30.63,32.36,29.02,4.11,21.82,10.76,79.83,Thiruvarur
2025-05-08,30.9,33.45,28.9,3.16,21.13,10.76,79.83,Thiruvarur
2025-05-09,30.26,32.47,28.7,2.24,23.63,10.76,79.83,Thiruvarur
2025-05-10,30.18,32.39,28.13,1.24,21.54,10.76,79.83,Thiruvarur
2025-05-11,30.74,32.72,29.12,2.81,24.38,10.76,79.83,Thiruvarur
2025-05-12,31.41,33.94,29.43,0.89,23.92,10.76,79.83,Thiruvarur
2025-05-13,31.32,33.42,29.78,1.55,24.22,10.76,79.83,Thiruvarur
2025-05-14,31.15,32.99,29.78,5.83,20.97,10.76,79.83,Thiruvarur
2025-05-15,31.13,33.76,29.04,3.98,22.0,10.76,79.83,Thiruvarur
2025-05-16,30.73,32.49,29.28,4.87,20.79,10.76,79.83,Thiruvarur
2025-05-17,29.91,32.11,28.29,29.3,7.74,10.76,79.83,Thiruvarur
2025-05-18,29.1,31.09,27.37,10.39,17.02,10.76,79.83,Thiruvarur
2025-05-19,29.68,32.14,27.3,5.35,16.02,10.76,79.83,Thiruvarur
2025-05-20,29.33,31.01,27.55,6.3,17.29,10.76,79.83,Thiruvarur
2025-05-21,30.28,33.28,27.52,0.53,22.26,10.76,79.83,Thiruvarur
2025-05-22,30.49,33.13,27.96,0.57,22.63,10.76,79.83,Thiruvarur
2025-05-23,30.66,32.82,28.78,4.63,24.06,10.76,79.83,Thiruvarur
2025-05-24,30.7,33.52,28.54,3.53,14.15,10.76,79.83,Thiruvarur
2025-05-25,30.11,32.09,28.69,6.62,13.27,10.76,79.83,Thiruvarur
2025-05-26,30.63,33.77,28.33,2.25,12.92,10.76,79.83,Thiruvarur
2025-05-27,30.26,31.9,28.43,2.56,16.57,10.76,79.83,Thiruvarur
2025-05-28,31.12,33.81,28.82,0.08,20.9,10.76,79.83,Thiruvarur
2025-05-29,30.97,33.95,28.87,0.56,16.87,10.76,79.83,Thiruvarur
2025-05-30,29.68,31.87,28.07,0.91,15.84,10.76,79.83,Thiruvarur
2025-05-31,30.57,33.92,27.64,0.08,20.31,10.76,79.83,Thiruvarur
2025-06-01,30.71,34.14,27.77,0.09,23.39,10.76,79.83,Thiruvarur
2025-06-02,30.62,33.58,28.38,0.7,22.68,10.76,79.83,Thiruvarur
2025-06-03,30.55,33.26,28.31,1.01,23.67,10.76,79.83,Thiruvarur
2025-06-04,30.26,33.35,27.55,1.22,23.73,10.76,79.83,Thiruvarur
2025-06-05,30.31,33.53,27.68,1.08,23.98,10.76,79.83,Thiruvarur
2025-06-06,29.96,32.14,28.14,1.6,22.77,10.76,79.83,Thiruvarur
2025-06-07,30.31,32.45,28.47,0.98,22.78,10.76,79.83,Thiruvarur
2025-06-08,30.42,32.39,28.92,1.04,23.04,10.76,79.83,Thiruvarur
2025-06-09,30.3,31.93,28.93,4.9,22.29,10.76,79.83,Thiruvarur
2025-06-10,29.8,32.25,28.05,4.46,21.78,10.76,79.83,Thiruvarur
2025-06-11,29.27,30.94,27.32,4.12,17.29,10.76,79.83,Thiruvarur
2025-06-12,30.27,33.09,27.92,5.42,19.59,10.76,79.83,Thiruvarur
2025-06-13,30.21,32.82,28.21,2.8,21.85,10.76,79.83,Thiruvarur
2025-06-14,30.14,32.39,28.37,2.56,19.96,10.76,79.83,Thiruvarur
2025-06-15,30.25,33.15,28.13,1.01,19.52,10.76,79.83,Thiruvarur
2025-06-16,30.42,33.75,27.61,0.81,18.93,10.76,79.83,Thiruvarur
2025-06-17,29.9,31.97,27.98,0.87,19.01,10.76,79.83,Thiruvarur
2025-06-18,30.15,33.0,27.56,0.58,18.78,10.76,79.83,Thiruvarur
2025-06-19,30.37,32.82,28.28,0.82,21.45,10.76,79.83,Thiruvarur
2025-06-20,30.14,32.61,28.01,0.47,23.5,10.76,79.83,Thiruvarur
2025-06-21,29.99,32.52,27.85,2.47,21.33,10.76,79.83,Thiruvarur
2025-06-22,30.02,32.69,28.28,6.38,21.39,10.76,79.83,Thiruvarur
2025-06-23,30.44,33.53,27.79,0.91,13.21,10.76,79.83,Thiruvarur
2025-06-24,30.68,33.64,27.55,0.03,21.46,10.76,79.83,Thiruvarur
2025-06-25,30.54,33.06,28.42,0.65,16.39,10.76,79.83,Thiruvarur
2025-06-26,30.42,32.57,28.35,0.52,18.49,10.76,79.83,Thiruvarur
2025-06-27,30.33,32.91,28.15,0.5,23.63,10.76,79.83,Thiruvarur
2025-06-28,30.25,33.07,28.12,3.42,22.7,10.76,79.83,Thiruvarur
2025-06-29,30.53,33.46,28.22,0.71,21.35,10.76,79.83,Thiruvarur
2025-06-30,30.31,32.74,28.03,2.05,20.35,10.76,79.83,Thiruvarur
2025-07-01,30.21,32.49,28.0,3.0,19.79,10.76,79.83,Thiruvarur
2025-07-02,30.24,33.02,27.94,0.51,19.36,10.76,79.83,Thiruvarur
2025-07-03,30.36,33.57,27.4,0.31,16.37,10.76,79.83,Thiruvarur
2025-07-04,30.31,32.76,27.77,0.39,20.39,10.76,79.83,Thiruvarur
2025-07-05,30.46,32.89,27.73,0.22,23.06,10.76,79.83,Thiruvarur
2025-07-06,30.95,33.98,28.13,0.04,23.32,10.76,79.83,Thiruvarur
2025-07-07,30.63,33.2,28.29,0.17,21.41,10.76,79.83,Thiruvarur
2025-07-08,30.42,33.58,27.97,0.64,22.0,10.76,79.83,Thiruvarur
2025-07-09,30.66,33.54,27.91,0.1,22.36,10.76,79.83,Thiruvarur
2025-07-10,30.83,33.43,28.7,0.2,22.0,10.76,79.83,Thiruvarur
2025-07-11,30.85,33.26,28.58,0.4,22.66,10.76,79.83,Thiruvarur
2025-07-12,30.85,33.39,28.93,0.58,22.37,10.76,79.83,Thiruvarur
2025-07-13,30.01,31.18,28.68,1.15,21.68,10.76,79.83,Thiruvarur
2025-07-14,30.68,33.47,28.17,0.27,22.58,10.76,79.83,Thiruvarur
2025-07-15,29.75,31.95,28.08,2.88,22.28,10.76,79.83,Thiruvarur
2025-07-16,30.35,33.28,27.71,4.3,19.95,10.76,79.83,Thiruvarur
2025-07-17,30.39,33.12,27.51,0.79,20.44,10.76,79.83,Thiruvarur
2025-07-18,29.79,31.96,27.86,2.29,16.03,10.76,79.83,Thiruvarur
2025-07-19,28.99,31.96,26.25,9.61,14.17,10.76,79.83,Thiruvarur
2025-07-20,28.0,30.44,25.62,6.33,11.42,10.76,79.83,Thiruvarur
2025-07-21,29.9,33.28,26.43,1.03,15.44,10.76,79.83,Thiruvarur
2025-07-22,30.7,33.31,27.81,1.9,15.27,10.76,79.83,Thiruvarur
2025-07-23,30.41,32.98,28.15,1.0,18.59,10.76,79.83,Thiruvarur
2025-07-24,30.85,34.03,27.99,0.11,14.71,10.76,79.83,Thiruvarur
2025-07-25,30.65,33.38,28.13,0.13,12.57,10.76,79.83,Thiruvarur
2025-07-26,29.9,31.87,27.96,0.15,15.18,10.76,79.83,Thiruvarur
2025-07-27,30.46,33.41,27.74,0.31,21.31,10.76,79.83,Thiruvarur
2025-07-28,30.61,33.8,27.28,0.1,22.73,10.76,79.83,Thiruvarur
2025-07-29,31.24,34.42,28.16,0.21,24.68,10.76,79.83,Thiruvarur
2025-07-30,31.0,34.15,28.2,2.45,23.44,10.76,79.83,Thiruvarur
2025-07-31,29.96,32.49,27.85,3.69,23.09,10.76,79.83,Thiruvarur
2025-08-01,29.12,31.66,27.3,2.04,20.35,10.76,79.83,Thiruvarur
2025-08-02,28.73,30.23,27.31,5.7,19.99,10.76,79.83,Thiruvarur
2025-08-03,28.31,30.1,27.01,6.78,10.52,10.76,79.83,Thiruvarur
2025-08-04,28.87,30.88,27.01,5.63,21.39,10.76,79.83,Thiruvarur
2025-08-05,29.3,31.69,27.47,4.31,22.14,10.76,79.83,Thiruvarur
2025-08-06,29.63,32.2,27.19,3.15,23.27,10.76,79.83,Thiruvarur
2025-08-07,29.5,32.29,27.11,3.07,17.31,10.76,79.83,Thiruvarur
2025-08-08,28.23,29.3,27.42,4.1,21.54,10.76,79.83,Thiruvarur
2025-08-09,28.28,30.29,26.82,2.69,9.97,10.76,79.83,Thiruvarur
2025-08-10,28.05,29.39,27.08,16.95,15.04,10.76,79.83,Thiruvarur
2025-08-11,28.65,31.59,26.53,5.95,18.63,10.76,79.83,Thiruvarur
2025-08-12,29.03,31.74,26.61,3.28,9.47,10.76,79.83,Thiruvarur
2025-08-13,29.33,32.06,26.97,4.27,18.71,10.76,79.83,Thiruvarur
2025-08-14,29.3,32.54,26.69,2.7,22.32,10.76,79.83,Thiruvarur
2025-08-15,29.34,32.14,26.6,1.35,20.69,10.76,79.83,Thiruvarur
2025-08-16,29.05,31.5,27.17,3.05,16.16,10.76,79.83,Thiruvarur
2025-08-17,28.0,29.37,26.7,9.66,12.22,10.76,79.83,Thiruvarur
2025-08-18,29.47,32.45,26.81,2.56,17.24,10.76,79.83,Thiruvarur
2025-08-19,30.05,33.37,27.19,0.08,24.41,10.76,79.83,Thiruvarur
2025-08-20,29.45,31.99,27.26,0.06,24.58,10.76,79.83,Thiruvarur
2025-08-21,29.42,31.74,27.37,0.21,24.38,10.76,79.83,Thiruvarur
2025-08-22,29.35,31.09,27.89,2.97,15.58,10.76,79.83,Thiruvarur
2025-08-23,29.09,31.17,27.57,3.45,20.77,10.76,79.83,Thiruvarur
2025-08-24,29.09,31.06,27.73,2.67,23.91,10.76,79.83,Thiruvarur
2025-08-25,29.08,31.11,27.47,1.28,23.85,10.76,79.83,Thiruvarur
2025-08-26,30.09,32.83,27.65,1.44,24.3,10.76,79.83,Thiruvarur
2025-08-27,29.84,32.23,27.97,1.38,20.43,10.76,79.83,Thiruvarur
2025-08-28,29.83,32.02,27.85,0.79,22.93,10.76,79.83,Thiruvarur
2025-08-29,30.15,33.17,27.5,0.18,23.95,10.76,79.83,Thiruvarur
2025-08-30,30.07,32.56,27.58,1.77,23.79,10.76,79.83,Thiruvarur
2025-08-31,29.82,32.27,27.78,6.79,14.45,10.76,79.83,Thiruvarur
2025-09-01,29.27,32.15,26.75,5.01,15.7,10.76,79.83,Thiruvarur
2025-09-02,29.75,32.86,27.3,3.39,19.57,10.76,79.83,Thiruvarur
2025-09-03,29.38,31.73,27.54,2.97,13.77,10.76,79.83,Thiruvarur
2025-09-04,29.51,32.24,26.56,1.85,19.48,10.76,79.83,Thiruvarur
2025-09-05,29.78,32.39,27.69,1.25,19.8,10.76,79.83,Thiruvarur
2025-09-06,29.48,31.6,28.09,1.43,23.83,10.76,79.83,Thiruvarur
2025-09-07,29.21,30.68,27.97,7.62,18.93,10.76,79.83,Thiruvarur
2025-09-08,29.05,31.01,27.23,2.35,22.89,10.76,79.83,Thiruvarur
2025-09-09,29.58,31.38,27.97,1.93,23.61,10.76,79.83,Thiruvarur
2025-09-10,29.57,31.73,27.76,4.18,23.62,10.76,79.83,Thiruvarur
2025-09-11,28.45,29.68,27.21,6.82,19.87,10.76,79.83,Thiruvarur
2025-09-12,28.75,30.1,27.44,18.58,23.73,10.76,79.83,Thiruvarur
2025-09-13,29.36,31.39,27.62,2.86,19.43,10.76,79.83,Thiruvarur
2025-09-14,29.02,30.71,27.52,2.99,23.49,10.76,79.83,Thiruvarur
2025-09-15,29.39,31.79,27.61,1.78,20.83,10.76,79.83,Thiruvarur
2025-09-16,29.28,31.32,27.82,3.4,18.28,10.76,79.83,Thiruvarur
2025-09-17,28.61,30.08,27.33,7.64,14.07,10.76,79.83,Thiruvarur
2025-09-18,28.65,30.19,27.38,15.68,21.81,10.76,79.83,Thiruvarur
2025-09-19,28.43,29.93,26.92,19.24,13.11,10.76,79.83,Thiruvarur
2025-09-20,28.53,30.53,26.55,6.26,15.52,10.76,79.83,Thiruvarur
2025-09-21,28.76,30.34,27.44,7.28,9.8,10.76,79.83,Thiruvarur
2025-09-22,29.24,31.54,27.56,3.93,22.02,10.76,79.83,Thiruvarur
2025-09-23,29.16,31.59,27.14,2.86,20.45,10.76,79.83,Thiruvarur
2025-09-24,29.12,31.53,27.17,6.23,16.55,10.76,79.83,Thiruvarur
2025-09-25,28.97,31.47,27.27,10.27,23.03,10.76,79.83,Thiruvarur
2025-09-26,28.79,31.6,26.31,1.89,16.97,10.76,79.83,Thiruvarur
2025-09-27,28.84,32.07,26.46,2.36,23.62,10.76,79.83,Thiruvarur
2025-09-28,28.81,31.15,26.37,0.68,21.78,10.76,79.83,Thiruvarur
2025-09-29,29.13,31.8,26.72,1.54,21.31,10.76,79.83,Thiruvarur
2025-09-30,28.85,31.04,26.67,0.91,18.28,10.76,79.83,Thiruvarur
2025-10-01,29.07,31.5,26.86,2.88,18.31,10.76,79.83,Thiruvarur
2025-10-02,28.54,30.49,26.93,3.67,22.18,10.76,79.83,Thiruvarur
2025-10-03,28.91,31.23,27.4,2.53,20.05,10.76,79.83,Thiruvarur
2025-10-04,28.92,30.96,27.06,3.2,11.61,10.76,79.83,Thiruvarur
2025-10-05,28.54,30.79,26.47,2.59,21.97,10.76,79.83,Thiruvarur
2025-10-06,28.66,30.97,26.85,2.68,22.53,10.76,79.83,Thiruvarur
2025-10-07,28.88,30.69,27.62,2.38,22.77,10.76,79.83,Thiruvarur
2025-10-08,28.86,30.72,27.58,2.46,21.1,10.76,79.83,Thiruvarur
2025-10-09,28.74,30.78,27.28,3.52,20.4,10.76,79.83,Thiruvarur
2025-10-10,28.61,30.69,26.99,4.11,21.03,10.76,79.83,Thiruvarur
2025-10-11,28.85,31.03,27.12,5.33,20.67,10.76,79.83,Thiruvarur
2025-10-12,28.64,30.25,27.47,6.24,20.74,10.76,79.83,Thiruvarur
2025-10-13,28.51,30.66,27.24,6.17,20.35,10.76,79.83,Thiruvarur
2025-10-14,28.59,30.22,27.32,10.0,16.53,10.76,79.83,Thiruvarur
2025-10-15,27.83,28.78,27.1,16.59,14.12,10.76,79.83,Thiruvarur
2025-10-16,28.4,29.54,27.6,7.6,6.0,10.76,79.83,Thiruvarur
2025-10-17,28.62,29.95,27.81,8.48,11.78,10.76,79.83,Thiruvarur
2025-10-18,28.53,29.51,27.83,7.66,16.13,10.76,79.83,Thiruvarur
2025-10-19,28.5,29.85,27.56,5.29,18.26,10.76,79.83,Thiruvarur
2025-10-20,28.19,29.28,27.3,18.02,8.99,10.76,79.83,Thiruvarur
2025-10-21,28.09,28.92,27.36,22.55,6.57,10.76,79.83,Thiruvarur
2025-10-22,27.86,29.32,26.82,13.73,19.01,10.76,79.83,Thiruvarur
2025-10-23,28.28,30.19,26.73,6.49,16.07,10.76,79.83,Thiruvarur
2025-10-24,27.41,28.53,26.79,5.5,6.27,10.76,79.83,Thiruvarur
2025-10-25,28.15,29.71,26.67,4.75,15.12,10.76,79.83,Thiruvarur
2025-10-26,27.65,28.46,26.73,2.58,10.45,10.76,79.83,Thiruvarur
2025-10-27,26.63,27.12,26.02,5.98,5.79,10.76,79.83,Thiruvarur
2025-10-28,27.66,29.44,25.92,3.67,10.2,10.76,79.83,Thiruvarur
2025-10-29,28.54,31.23,26.29,4.05,21.61,10.76,79.83,Thiruvarur
2025-10-30,28.8,31.12,26.68,0.74,21.84,10.76,79.83,Thiruvarur
2025-10-31,28.8,31.21,26.72,0.5,21.93,10.76,79.83,Thiruvarur
2025-11-01,28.8,31.13,27.01,0.52,21.65,10.76,79.83,Thiruvarur
2025-11-02,28.93,31.18,26.95,2.75,21.85,10.76,79.83,Thiruvarur
2025-11-03,28.9,31.41,27.1,6.29,20.35,10.76,79.83,Thiruvarur
2025-11-04,28.89,30.81,27.06,3.79,17.06,10.76,79.83,Thiruvarur
2025-11-05,28.68,30.61,27.42,6.35,15.47,10.76,79.83,Thiruvarur
2025-11-06,28.19,29.56,26.98,7.49,10.81,10.76,79.83,Thiruvarur
2025-11-07,27.91,29.42,26.23,3.71,13.51,10.76,79.83,Thiruvarur
2025-11-08,27.61,29.54,25.96,1.27,17.96,10.76,79.83,Thiruvarur
2025-11-09,27.88,29.72,26.19,0.36,18.38,10.76,79.83,Thiruvarur
2025-11-10,27.74,29.63,26.0,0.88,20.36,10.76,79.83,Thiruvarur
2025-11-11,27.63,29.37,26.3,6.77,-999.0,10.76,79.83,Thiruvarur
2025-11-12,27.91,29.29,26.96,3.12,-999.0,10.76,79.83,Thiruvarur
2025-11-13,27.93,29.52,26.89,2.98,-999.0,10.76,79.83,Thiruvarur
2025-11-14,-999.0,-999.0,-999.0,-999.0,-999.0,10.76,79.83,Thiruvarur
2025-11-15,-999.0,-999.0,-999.0,-999.0,-999.0,10.76,79.83,Thiruvarur
2025-11-16,-999.0,-999.0,-999.0,-999.0,-999.0,10.76,79.83,Thiruvarur
2025-01-01,24.28,27.64,22.23,0.06,18.8,11.11,79.67,Mayiladuthurai
2025-01-02,23.91,27.53,21.43,0.12,19.17,11.11,79.67,Mayiladuthurai
2025-01-03,23.14,26.51,20.71,0.06,18.81,11.11,79.67,Mayiladuthurai
2025-01-04,23.29,27.54,20.25,0.13,19.38,11.11,79.67,Mayiladuthurai
2025-01-05,23.4,27.77,20.33,0.03,20.07,11.11,79.67,Mayiladuthurai
2025-01-06,23.13,27.83,19.14,0.0,17.3,11.11,79.67,Mayiladuthurai
2025-01-07,23.42,27.48,20.03,0.14,14.58,11.11,79.67,Mayiladuthurai
2025-01-08,22.86,27.12,19.35,0.0,19.42,11.11,79.67,Mayiladuthurai
2025-01-09,23.4,27.8,19.82,0.07,14.9,11.11,79.67,Mayiladuthurai
2025-01-10,24.17,28.26,21.02,0.3,10.31,11.11,79.67,Mayiladuthurai
2025-01-11,24.24,28.07,21.63,0.21,11.25,11.11,79.67,Mayiladuthurai
2025-01-12,24.45,28.28,21.23,1.51,8.92,11.11,79.67,Mayiladuthurai
2025-01-13,25.34,29.16,23.24,1.51,14.74,11.11,79.67,Mayiladuthurai
2025-01-14,24.82,28.0,22.74,0.3,15.2,11.11,79.67,Mayiladuthurai
